bed_count,zip_cod,ccn,medicare_medicaid_eligible
346,71301,190026,True
76,70510,190034,True
113,70526,190044,True
166,70562,190054,True
1000,70808,190064,True
384,70809,190065,True
139,71270,190086,True
46,71483,190090,True
49,71351,190099,True
329,70508,190102,True
49,71463,190106,True
949,71103,190111,True
310,71201,190125,True
168,70817,190128,True
38,71269,190151,True
506,70112,190176,True
32,71418,190190,True
23,71254,190208,True
30,70360,190241,True
10,71201,190245,True
10,70458,190256,True
39,70130,190300,True
92,70427,190312,True
230,70806,190316,True
25,70517,191302,True
15,70390,191303,True
25,70071,191305,True
19,70775,191306,True
25,70422,191309,True
22,70538,191310,True
35,71465,191315,True
23,70760,191316,True
25,71334,191318,True
33,70525,191319,True
21,71001,191320,True
35,70548,191322,True
25,71232,191323,True
54,70809,192004,True
62,71112,192006,True
39,70072,192007,True
93,70726,192008,True
196,71101,192010,True
25,71301,192012,True
33,70601,192013,True
32,71201,192016,True
58,70445,192023,True
40,71373,192028,True
46,70506,192029,True
47,71291,192031,True
84,70506,192032,True
24,70570,192034,True
21,71457,192035,True
40,70360,192037,True
16,70791,192041,True
28,71303,192043,True
21,71291,192055,True
47,71301,193031,True
27,70403,193044,True
20,71446,193050,True
26,70056,193074,True
45,70809,193078,True
16,71446,193086,True
32,70508,193093,True
24,71112,193094,True
40,70560,193096,True
24,70433,193097,True
56,70121,193099,True
45,71103,193301,True
78,70507,194044,True
38,70518,194073,True
22,70445,194080,True
20,70634,194081,True
36,70546,194082,True
34,70128,194084,True
24,70508,194085,True
20,70605,194090,True
52,70403,194091,True
20,70570,194095,True
24,71303,194096,True
24,70071,194102,True
24,70809,194105,True
36,71301,194106,True
20,70364,194109,True
24,71322,194112,True
36,70065,194113,True
104,70068,194114,True
0,71103,199804,True
112,4401,200001,True
230,4101,200008,True
89,4769,200018,True
79,3909,200020,True
250,4240,200024,True
411,4401,200033,True
233,4243,200034,True
48,4901,200041,True
64,4605,200050,True
25,4614,201300,True
25,4441,201301,True
25,4457,201303,True
25,4276,201306,True
25,4462,201307,True
25,4426,201309,True
25,4009,201310,True
25,4967,201313,True
25,4976,201314,True
100,4102,203025,True
100,4401,204006,True
271,21742,210001,True
816,21201,210002,True
224,20774,210003,True
248,21701,210005,True
101,21078,210006,True
1025,21287,210009,True
407,21229,210011,True
413,21215,210012,True
405,21237,210015,True
298,20904,210016,True
33,21550,210017,True
165,20832,210018,True
362,21801,210019,True
229,20814,210022,True
370,21401,210023,True
370,21218,210024,True
240,21502,210027,True
107,20650,210028,True
430,21224,210029,True
64,21620,210030,True
166,21921,210032,True
158,21157,210033,True
376,21225,210034,True
131,20646,210035,True
189,21601,210037,True
276,21201,210038,True
106,20678,210039,True
215,21133,210040,True
329,21061,210043,True
303,21204,210044,True
233,21044,210048,True
219,21014,210049,True
182,20706,210051,True
208,21239,210056,True
331,20850,210057,True
134,21207,210058,True
37,20744,210060,True
48,21811,210061,True
239,20735,210062,True
238,21204,210063,True
100,21209,210064,True
64,21804,213028,True
87,20850,213029,True
117,21209,213300,True
63,21205,213301,True
322,21204,214000,True
16,21401,214020,True
0,21201,219801,True
150,1453,220001,True
126,2703,220008,True
92,1301,220016,True
135,2124,220017,True
113,1550,220019,True
993,1730,22001,False
160,2721,220020,True
41,1069,220030,True
283,1915,220033,True
415,1970,220035,True
252,2135,220036,True
319,1201,220046,True
79,1752,220049,True
158,1854,220063,True
97,1085,220065,True
133,2780,220073,True
716,1199,220077,True
275,1844,220080,True
597,2215,220086,True
57,1432,220098,True
231,2301,220111,True
27,2115,220162,True
325,1655,220163,True
25,1230,221302,True
675,2131,222007,True
212,2072,222027,True
90,2745,222043,True
174,1542,222046,True
88,1581,222048,True
210,1801,223026,True
187,2184,223027,True
110,1602,223029,True
53,1056,223030,True
112,2135,223300,True
40,1104,223303,True
0,1803,229802,True
0,2115,229803,True
0,2118,229804,True
0,1199,229809,True
57,49464,230003,True
60,49093,230015,True
434,48075,230019,True
623,48124,230020,True
313,49085,230021,True
48,48838,230035,True
1135,49503,230038,True
387,48708,230041,True
361,48038,230047,True
903,48202,230053,True
289,49855,230054,True
96,49801,230055,True
34,48033,230071,True
268,48601,230077,True
62,49098,230078,True
151,48858,230080,True
311,48230,230089,True
412,49201,230092,True
74,49307,230093,True
60,48764,230100,True
243,49770,230105,True
36,49930,230108,True
81,49431,230110,True
372,49048,230117,True
1031,48073,230130,True
368,48532,230141,True
259,48184,230142,True
345,48192,230146,True
305,48336,230151,True
625,48236,230165,True
363,48910,230167,True
195,48183,230176,True
183,48446,230193,True
348,48093,230195,True
410,48439,230197,True
308,48342,230207,True
103,48811,230208,True
163,48060,230216,True
94,49068,230217,True
288,48043,230227,True
617,48912,230230,True
68,48054,230241,True
323,48135,230244,True
290,48307,230254,True
20,48091,230264,True
254,48085,230269,True
163,48180,230270,True
278,48603,230275,True
63,48116,230279,True
123,48201,230297,True
191,48322,230302,True
25,48658,231305,True
15,49781,231306,True
24,49946,231307,True
25,49953,231309,True
25,48471,231314,True
25,49047,231315,True
25,48850,231317,True
25,49935,231318,True
25,49913,231319,True
25,49849,231321,True
25,49677,231323,True
25,48879,231326,True
25,48813,231327,True
25,49010,231328,True
25,48723,231329,True
25,48846,231331,True
25,49938,231333,True
25,49829,231337,True
61,49412,231338,True
25,49058,231339,True
64,48413,231340,True
36,48532,232012,True
220,48180,232019,True
31,48706,232020,True
36,48043,232023,True
36,48197,232024,True
146,49506,232029,True
40,48192,232031,True
32,48602,232033,True
43,49080,232034,True
25,49016,232035,True
36,48912,232037,True
100,48220,234011,True
162,48205,234038,True
0,48202,239801,True
0,48236,239804,True
0,49503,239807,True
518,55422,240001,True
380,55805,240002,True
894,55415,240004,True
2059,55902,240010,True
50,55066,240018,True
86,55008,240020,True
489,56303,240036,True
603,55102,240038,True
181,56007,240043,True
267,55805,240047,True
61,55092,240050,True
100,56537,240052,True
426,55426,240053,True
996,55407,240057,True
64,55744,240064,True
97,55082,240066,True
77,55060,240069,True
99,55021,240071,True
162,56401,240075,True
65,55313,240076,True
390,55435,240078,True
1700,55454,240080,True
272,56001,240093,True
87,56501,240101,True
480,55101,240106,True
573,55433,240115,True
54,55371,240141,True
57,56031,240166,True
66,55350,240187,True
150,55337,240207,True
184,55109,240210,True
86,55125,240213,True
90,55369,240214,True
15,56623,241301,True
16,56277,241306,True
25,55616,241308,True
35,55072,241309,True
14,55723,241312,True
24,56232,241314,True
20,56628,241316,True
25,56172,241319,True
15,56240,241321,True
25,56062,241323,True
34,56347,241326,True
37,56479,241329,True
28,56352,241330,True
25,56081,241333,True
25,55981,241335,True
18,55041,241338,True
16,55705,241340,True
15,56751,241344,True
25,56093,241345,True
15,55009,241346,True
36,56362,241349,True
31,56283,241351,True
25,56071,241361,True
39,55362,241362,True
36,55720,241364,True
31,56215,241365,True
49,55051,241367,True
28,56378,241368,True
49,56345,241370,True
25,56573,241373,True
62,56073,241378,True
10,56531,241379,True
50,56470,241380,True
254,55102,242004,True
92,55422,242005,True
0,55455,249804,True
0,55415,249805,True
153,38652,250006,True
153,39530,250007,True
164,38834,250009,True
84,38851,250017,True
445,39502,250019,True
41,39339,250027,True
354,39183,250031,True
217,38655,250034,True
67,39046,250038,True
195,38614,250042,True
82,39350,250043,True
114,38829,250044,True
571,39216,250048,True
473,39204,250072,True
80,39367,250077,True
268,38704,250082,True
179,39120,250084,True
79,39429,250085,True
165,38732,250093,True
211,39402,250094,True
69,38751,250095,True
134,39042,250096,True
160,39649,250097,True
260,38935,250099,True
328,39705,250100,True
639,39202,250102,True
64,39111,250124,True
120,38606,250128,True
109,39232,250136,True
106,39232,250138,True
161,38671,250141,True
35,39074,251300,True
33,39730,251302,True
25,39654,251305,True
25,39631,251309,True
25,38967,251312,True
35,39194,251313,True
25,39051,251315,True
25,39355,251316,True
35,39114,251317,True
25,39365,251322,True
30,39117,251323,True
35,39428,251325,True
35,39083,251327,True
36,39653,251330,True
30,38916,251331,True
25,39735,251334,True
25,39328,251335,True
25,39090,251336,True
25,39202,252003,True
70,39501,252005,True
40,39301,252006,True
53,39211,252007,True
35,39183,252008,True
39,38701,252013,True
31,38606,252014,True
33,39501,253027,True
306,39193,254010,True
45,39531,254012,True
367,64804,260001,True
362,63301,260005,True
154,65109,260011,True
240,65401,260017,True
194,63501,260022,True
240,63028,260023,True
545,64132,260027,True
1737,63110,260032,True
592,65807,260040,True
135,65102,260047,True
283,64108,260048,True
185,63090,260052,True
48,65536,260059,True
71,64772,260061,True
147,64154,260062,True
866,65804,260065,True
101,65270,260074,True
767,63128,260077,True
180,63026,260081,True
690,63117,260091,True
157,65615,260094,True
366,64057,260095,True
538,63044,260104,True
356,63110,260105,True
494,63131,260108,True
188,63801,260113,True
230,63901,260119,True
642,64111,260138,True
113,63141,260162,True
133,63640,260163,True
250,64069,260177,True
475,63136,260180,True
308,63703,260183,True
111,63376,260191,True
100,63367,260200,True
71,64012,260214,True
238,64086,260216,True
76,63368,260219,True
15,63565,261305,True
25,64683,261309,True
25,65041,261314,True
25,65605,261316,True
18,65625,261317,True
25,63379,261319,True
25,64067,261320,True
25,64601,261321,True
25,64024,261322,True
25,64759,261325,True
25,65708,261329,True
50,63080,261337,True
25,64836,261338,True
60,63108,262010,True
33,63301,262013,True
30,64804,262016,True
44,65804,262017,True
35,64118,262018,True
72,65203,263027,True
131,63110,263028,True
68,63017,263029,True
95,63117,263031,True
235,63110,263301,True
263,64108,263302,True
60,63043,263303,True
41,65360,264020,True
106,65806,264024,True
32,65803,264033,True
0,63111,269802,True
0,63110,269803,True
0,64108,269806,True
0,63104,269807,True
398,59405,270012,True
253,59806,270014,True
160,59901,270051,True
25,59858,271303,True
25,59442,271304,True
25,59422,271307,True
25,59218,271308,True
25,59011,271313,True
16,59722,271314,True
25,59230,271316,True
25,59047,271317,True
18,59725,271318,True
25,59923,271320,True
25,59036,271321,True
19,59254,271322,True
16,59859,271323,True
20,59425,271324,True
25,59864,271325,True
10,59068,271326,True
21,59474,271328,True
10,59019,271330,True
25,59330,271332,True
25,59711,271335,True
20,59427,271337,True
25,59034,271338,True
22,59201,271341,True
22,59860,271343,True
25,59072,271346,True
40,59102,272001,True
20,59601,274004,True
165,68847,280009,True
689,68198,280013,True
265,68510,280020,True
130,68803,280023,True
163,68901,280032,True
400,68124,280060,True
166,69361,280061,True
116,69101,280065,True
90,68025,280077,True
356,68122,280081,True
131,68046,280105,True
63,68526,280128,True
157,68130,280130,True
91,68123,280132,True
44,68845,280134,True
20,68746,281303,True
19,68370,281304,True
25,68959,281306,True
10,69154,281310,True
20,68640,281312,True
21,68651,281314,True
16,68970,281316,True
20,69336,281318,True
25,68788,281322,True
25,68661,281323,True
20,68305,281324,True
25,69210,281325,True
25,68756,281326,True
20,68632,281332,True
12,68825,281335,True
25,68434,281339,True
18,68410,281342,True
17,68713,281343,True
25,69201,281344,True
25,68787,281345,True
19,68769,281346,True
25,68765,281347,True
25,69022,281348,True
24,68355,281352,True
16,68862,281353,True
20,69140,281356,True
25,68850,281361,True
25,68949,281362,True
25,69001,281363,True
23,68822,281365,True
96,68506,282000,True
52,68124,282001,True
0,68198,289805,True
0,68114,289806,True
808,89502,290001,True
762,89109,290003,True
198,89030,290005,True
75,89801,290008,True
130,89015,290012,True
211,89703,290019,True
320,89106,290021,True
346,89119,290022,True
407,89128,290039,True
485,89144,290041,True
364,89118,290046,True
246,89148,290047,True
118,89521,290049,True
147,89113,290053,True
166,89011,290057,True
11,89415,291300,True
5,89820,291303,True
23,89410,291306,True
14,89447,291314,True
146,89146,292002,True
199,89106,292003,True
24,89121,292007,True
29,89703,292008,True
79,89102,293026,True
90,89052,293032,True
50,89148,293033,True
152,89109,294013,True
19,89103,294014,True
295,3301,300001,True
396,3756,300003,True
143,3246,300005,True
208,3060,300011,True
122,3867,300014,True
86,3038,300017,True
100,3833,300023,True
209,3801,300029,True
330,3102,300034,True
16,3576,301300,True
25,3785,301301,True
25,3766,301305,True
25,3235,301306,True
25,3743,301308,True
25,3458,301309,True
25,3264,301311,True
135,3079,303026,True
50,3301,303027,True
0,3756,309801,True
665,7112,310002,True
202,7047,310003,True
372,7666,310008,True
472,7109,310009,True
242,8210,310011,True
663,8103,310014,True
401,7306,310016,True
765,8043,310022,True
281,7065,310024,True
254,7002,310025,True
384,7207,310027,True
340,8103,310029,True
161,8015,310031,True
365,8360,310032,True
440,7701,310034,True
610,8901,310038,True
460,8861,310039,True
333,7030,310040,True
592,8755,310041,True
531,7631,310045,True
335,8876,310048,True
436,8724,310052,True
383,8060,310057,True
214,8865,310060,True
221,8046,310061,True
593,8401,310064,True
91,8318,310069,True
596,7754,310073,True
255,7302,310074,True
483,7740,310075,True
485,7039,310076,True
285,8701,310084,True
596,8084,310086,True
459,8820,310108,True
248,8690,310110,True
225,7733,310112,True
156,8050,310113,True
75,7207,312018,True
62,7662,312019,True
45,7801,312020,True
69,8046,312022,True
30,8401,312023,True
336,7052,313025,True
92,8755,313029,True
80,8240,313030,True
61,8053,313032,True
60,7724,313035,True
41,8360,313036,True
90,8901,313300,True
48,8854,314011,True
281,8502,314012,True
40,8755,314022,True
0,8103,319800,True
0,8901,319801,True
0,7601,319802,True
0,7112,319803,True
0,7039,319804,True
527,87106,320001,True
149,88201,320006,True
254,87102,320009,True
120,87109,320017,True
286,88011,320018,True
100,87901,32001,False
40,88310,32002,False
49,88210,320030,True
150,87115,32004,False
483,87101,32005,False
116,88220,320063,True
84,88240,320065,True
12,88435,320067,True
40,88101,32006,False
95,87114,320074,True
168,88011,320085,True
26,88201,320086,True
72,87144,320089,True
25,87571,321310,True
61,87102,322002,True
32,87108,322003,True
20,88011,322004,True
43,88203,323026,True
87,87109,323027,True
62,87102,323028,True
56,88011,323032,True
25,87124,323033,True
332,10701,330006,True
579,10456,330009,True
267,13905,330011,True
732,12208,330013,True
365,12601,330023,True
530,11554,330027,True
473,10310,330028,True
58,13815,330033,True
341,11706,330043,True
408,11743,330045,True
149,12010,330047,True
68,12572,330049,True
1491,10467,330059,True
413,14214,330078,True
95,12983,330079,True
586,10451,330080,True
76,12953,330084,True
60,13820,330085,True
245,10550,330086,True
266,14905,330090,True
124,12534,330094,True
49,14895,330096,True
184,14217,330102,True
186,14760,330103,True
375,10960,330104,True
122,11901,330107,True
101,13421,330115,True
450,10940,330126,True
457,10461,330127,True
545,11373,330128,True
141,12771,330135,True
180,13326,330136,True
66,14810,330144,True
157,14843,330151,True
368,12308,330153,True
514,10065,330154,True
269,10901,330158,True
259,10549,330162,True
261,14620,330164,True
4,14787,330166,True
364,11576,330182,True
248,11777,330185,True
179,14092,330188,True
711,11219,330194,True
1025,11040,330195,True
371,11235,330196,True
363,10029,330199,True
639,11203,330202,True
912,10016,330204,True
144,13440,330215,True
222,12401,330224,True
65,14048,330229,True
581,11432,330231,True
1120,11212,330233,True
895,10595,330234,True
99,13021,330235,True
72,14437,330238,True
88,14701,330239,True
268,10037,330240,True
430,13210,330241,True
231,11777,330246,True
375,11570,330259,True
130,10996,33025,False
235,10591,330261,True
164,10512,330273,True
74,12078,330276,True
387,14220,330279,True
739,14642,330285,True
437,11795,330286,True
376,11203,330350,True
133,14203,330354,True
164,12742,330386,True
728,11794,330393,True
500,13903,330394,True
411,11206,330396,True
446,10457,330399,True
318,11787,330401,True
130,10993,330405,True
25,12932,331302,True
22,12455,331304,True
25,13753,331305,True
20,13690,331307,True
25,13365,331311,True
25,13856,331312,True
25,14865,331313,True
25,13367,331317,True
25,13619,331318,True
40,12043,331320,True
225,10461,332006,True
150,10605,333030,True
245,11701,334027,True
0,13210,339800,True
0,11030,339801,True
0,11203,339802,True
0,10595,339806,True
0,10467,339807,True
0,14642,339808,True
0,11794,339809,True
0,11040,339815,True
457,28025,340001,True
735,28801,340002,True
354,27261,340004,True
104,28352,340008,True
143,28139,340013,True
912,27103,340014,True
86,28779,340016,True
137,27330,340020,True
241,28150,340021,True
103,28792,340023,True
146,28328,340024,True
600,28302,340028,True
1019,27710,340030,True
442,28052,340032,True
909,27834,340040,True
150,28540,340042,True
885,27157,340047,True
24,27704,340049,True
877,28233,340053,True
120,28659,340064,True
166,28472,340068,True
218,27609,340073,True
204,28655,340075,True
15,28170,340084,True
149,27360,340085,True
65,28752,340087,True
94,27293,340096,True
344,28210,340098,True
124,27910,340099,True
83,27886,340107,True
182,27909,340109,True
843,28203,340113,True
395,28374,340115,True
338,28601,340116,True
109,28001,340119,True
101,28349,340120,True
317,27893,340126,True
105,28117,340129,True
157,28112,340130,True
314,28560,340131,True
102,27536,340132,True
49,27892,340133,True
390,28301,34013,False
136,28687,340144,True
110,28092,340145,True
136,27103,340148,True
206,27870,340151,True
391,27704,340155,True
60,28462,340158,True
50,27573,340159,True
130,28262,340166,True
102,28106,340171,True
75,28078,340183,True
178,28721,340184,True
81,27006,340187,True
36,28215,340190,True
389,28805,34036,False
25,27371,341303,True
15,27983,341304,True
48,28713,341305,True
35,28337,341315,True
25,28741,341316,True
25,27932,341318,True
25,28712,341319,True
35,28722,341322,True
19,27959,341324,True
25,28734,341326,True
25,28461,341327,True
50,28906,341328,True
85,28777,341329,True
101,27406,342012,True
112,28301,342014,True
40,28210,342015,True
30,27704,342018,True
30,27401,342020,True
80,28813,343025,True
150,28203,343026,True
68,27103,343027,True
466,27509,344004,True
80,28711,344023,True
737,28655,344025,True
251,27530,344026,True
80,27509,344027,True
16,27834,344033,True
0,28232,349802,True
0,27710,349804,True
287,58501,350002,True
267,58201,350019,True
142,58104,350070,True
22,58540,351303,True
25,58575,351304,True
25,58746,351305,True
23,58623,351313,True
25,58533,351314,True
20,58474,351315,True
25,58367,351316,True
25,58421,351318,True
14,58237,351320,True
24,58495,351321,True
14,58552,351328,True
25,58301,351333,True
25,58801,351334,True
25,58601,351336,True
31,58104,352004,True
41,58554,352005,True
226,45255,360001,True
123,44805,360002,True
771,45219,360003,True
1000,43214,360006,True
285,45804,360009,True
389,43302,360011,True
71,45365,360013,True
114,45701,360014,True
209,45236,360016,True
645,43215,360017,True
1093,44309,360020,True
41,45385,360026,True
511,44307,360027,True
168,43402,360029,True
309,44129,360041,True
92,45331,360044,True
970,45409,360051,True
346,44482,360055,True
271,45014,360056,True
424,45801,360066,True
120,45891,360071,True
213,44024,360075,True
328,45005,360076,True
468,44111,360077,True
302,44266,360078,True
494,45429,360079,True
301,44119,360082,True
971,43210,360085,True
254,45504,360086,True
203,44113,360087,True
120,44883,360089,True
215,43537,360090,True
157,44256,360091,True
97,43040,360092,True
239,45840,360095,True
144,43920,360096,True
399,44077,360098,True
165,43812,360109,True
568,43608,360112,True
358,44903,360118,True
240,44145,360123,True
207,44601,360131,True
417,45405,360133,True
672,45220,360134,True
1037,44106,360137,True
349,44125,360143,True
180,44122,360144,True
400,44035,360145,True
262,43228,360152,True
94,43113,360170,True
317,44053,360172,True
178,45373,360174,True
143,45177,360175,True
465,45242,360179,True
1267,44195,360180,True
107,43140,360189,True
126,44024,360192,True
130,43015,360210,True
280,44124,360230,True
297,45211,360234,True
157,45103,360236,True
214,45342,360239,True
172,43210,360242,True
23,43512,360270,True
107,43016,360348,True
162,45069,360354,True
144,44122,360359,True
129,45431,360360,True
126,44011,360364,True
26,44906,360365,True
28,45373,360368,True
1,43123,360372,True
76,43608,360373,True
25,44621,361302,True
20,44254,361303,True
25,44074,361306,True
25,44041,361307,True
25,44030,361308,True
25,43545,361309,True
15,44890,361310,True
25,43907,361311,True
25,43078,361312,True
25,43338,361313,True
15,43452,361314,True
25,43326,361315,True
15,44820,361316,True
25,43713,361321,True
25,45817,361322,True
25,44875,361324,True
35,44833,361325,True
25,43160,361331,True
35,43567,361333,True
108,45216,362004,True
61,44708,362016,True
36,45219,362019,True
186,43201,362022,True
45,44512,362023,True
31,44501,362024,True
119,44120,362026,True
34,44308,362027,True
142,44128,362029,True
35,43055,362031,True
67,45417,362033,True
45,43560,362036,True
43,43207,362037,True
120,44484,363026,True
60,45402,363033,True
60,45216,363034,True
60,44304,363035,True
50,44122,363036,True
44,43201,363037,True
60,44011,363038,True
50,44011,363039,True
41,43614,363040,True
60,43082,363042,True
24,43623,363043,True
244,44106,363302,True
52,44104,363304,True
155,45404,363306,True
32,45417,364048,True
0,44106,369801,True
0,43210,369803,True
0,45267,369804,True
620,74104,370001,True
87,73801,370002,True
140,74601,370006,True
385,73120,370013,True
148,74702,370014,True
48,74361,370015,True
133,74006,370018,True
159,74820,370020,True
110,73533,370023,True
325,74401,370025,True
66,73601,370029,True
686,73101,370037,True
49,74017,370039,True
49,74037,370041,True
190,73401,370047,True
117,74076,370049,True
57,73018,370054,True
66,74447,370057,True
23,74523,370083,True
1088,74136,370091,True
910,73104,370093,True
255,73110,370094,True
199,73505,370097,True
99,74023,370099,True
703,74104,370114,True
96,74804,370149,True
41,74437,370183,True
23,73120,370199,True
12,73129,370201,True
180,74133,370202,True
26,73052,370214,True
38,74132,370216,True
96,74133,370218,True
8,73114,370220,True
36,74055,370227,True
83,74055,370228,True
32,74868,370229,True
44,73135,370234,True
44,74012,370235,True
50,74301,370237,True
25,73772,371302,True
25,73460,371304,True
25,74048,371305,True
22,73438,371310,True
25,73573,371311,True
25,74066,371312,True
25,73750,371313,True
25,73005,371314,True
25,73044,371317,True
14,74020,371320,True
24,73932,371322,True
25,73446,371326,True
17,73763,371327,True
18,73554,371330,True
25,74462,371335,True
33,73942,371340,True
18,73120,372005,True
56,74127,372007,True
72,73112,372009,True
34,74801,372019,True
64,74401,372022,True
4,74447,372023,True
50,73142,373033,True
40,74012,373034,True
90,74136,374020,True
120,74120,374021,True
0,73117,379801,True
150,97527,380002,True
523,97225,380004,True
49,97520,380005,True
554,97227,380007,True
539,97210,380017,True
378,97504,380018,True
113,97477,380020,True
215,97123,380021,True
115,97030,380025,True
48,97381,380029,True
104,97401,380033,True
40,97132,380037,True
143,97045,380038,True
176,97601,380050,True
302,97216,380060,True
483,97213,380061,True
88,97128,380071,True
168,97504,380075,True
77,97222,380082,True
150,97062,380089,True
347,97477,380102,True
11,97424,381301,True
34,97138,381303,True
24,97411,381304,True
25,97828,381306,True
24,97630,381309,True
30,97423,381312,True
21,97439,381316,True
49,97141,381317,True
32,97031,381318,True
49,97103,381320,True
49,97850,381321,True
73,97220,382004,True
604,97301,384008,True
0,97225,389802,True
293,18510,390001,True
198,15132,390002,True
76,17815,390003,True
315,17011,390004,True
559,17822,390006,True
428,16544,390009,True
150,19446,390012,True
175,16105,390016,True
179,19118,390026,True
677,19140,390027,True
435,15219,390028,True
187,17901,390030,True
228,15065,390032,True
81,18951,390035,True
361,15009,390036,True
186,15143,390037,True
111,15501,390039,True
190,15401,390041,True
260,15301,390042,True
738,19611,390044,True
255,17701,390045,True
572,17403,390046,True
123,17044,390048,True
813,18015,390049,True
524,15212,390050,True
71,16652,390056,True
165,17015,390058,True
45,16673,390062,True
343,16550,390063,True
76,17325,390065,True
196,17042,390066,True
717,17105,390067,True
206,17543,390068,True
186,19007,390070,True
25,17745,390071,True
90,18603,390072,True
398,16601,390073,True
247,19026,390081,True
250,15801,390086,True
500,15224,390090,True
173,16346,390091,True
67,16214,390093,True
240,19605,390096,True
268,19046,390097,True
632,17602,390100,True
128,17408,390101,True
237,15215,390102,True
31,16735,390104,True
346,15237,390107,True
486,15905,390110,True
782,19104,390111,True
54,15963,390112,True
203,16335,390113,True
363,15213,390114,True
464,19114,390115,True
130,19401,390116,True
49,15537,390117,True
290,18510,390119,True
219,19464,390123,True
106,18431,390125,True
206,19460,390127,True
1190,18103,390133,True
412,18764,390137,True
57,17268,390138,True
320,19010,390139,True
783,19141,390142,True
375,15601,390145,True
85,16365,390146,True
210,15063,390147,True
69,15370,390150,True
257,17201,390151,True
231,19301,390153,True
138,15136,390157,True
104,15317,390160,True
164,18042,390162,True
154,16201,390163,True
1577,15213,390164,True
294,16001,390168,True
166,15701,390173,True
925,19107,390174,True
201,16125,390178,True
263,19380,390179,True
672,19013,390180,True
108,18218,390183,True
64,15425,390184,True
150,18201,390185,True
331,19096,390195,True
100,19111,390196,True
144,16509,390198,True
49,15767,390199,True
264,18301,390201,True
271,18901,390203,True
220,16146,390211,True
210,15666,390217,True
170,15650,390219,True
212,19063,390222,True
305,19104,390223,True
130,17522,390225,True
475,19107,390226,True
328,15243,390228,True
880,19001,390231,True
93,17331,390233,True
186,18501,390237,True
564,17033,390256,True
67,16127,390266,True
349,15146,390267,True
310,18711,390270,True
67,19403,390272,True
83,19408,390278,True
137,19128,390304,True
15,19610,390316,True
24,19020,390322,True
14,15301,390323,True
12,19468,390324,True
38,17402,390325,True
108,18045,390326,True
73,17403,390327,True
155,15146,390328,True
171,19403,390329,True
98,18360,390330,True
4,19107,390331,True
32,17961,390332,True
10,15601,390333,True
100,15090,390334,True
120,17025,390336,True
20,17756,390337,True
25,17740,391300,True
20,17756,391301,True
20,15552,391302,True
25,18801,391306,True
25,16686,391307,True
20,16407,391308,True
25,18847,391309,True
35,15825,391312,True
49,16915,391313,True
25,16354,391314,True
35,15857,391315,True
25,16901,391316,True
25,16646,391317,True
52,19111,392027,True
39,15901,392031,True
32,18017,392033,True
40,15650,392036,True
50,16501,392037,True
92,17101,392039,True
67,15213,392044,True
30,15132,392045,True
30,17822,392047,True
148,19355,393025,True
60,19607,393026,True
162,15238,393027,True
50,18508,393030,True
75,17055,393031,True
106,18103,393035,True
47,18702,393036,True
90,17404,393037,True
96,19102,393038,True
73,16823,393039,True
80,16602,393040,True
55,15143,393045,True
60,16507,393046,True
42,17821,393047,True
59,17604,393054,True
50,19047,393055,True
312,15224,393302,True
514,19104,393303,True
30,15224,393304,True
189,19134,393307,True
53,19104,393309,True
103,17064,394020,True
147,19131,394023,True
239,19128,394027,True
146,19002,394034,True
149,18704,394039,True
101,16828,394040,True
74,16214,394043,True
146,19034,394049,True
26,17257,394050,True
48,19601,394052,True
36,19129,394053,True
22,19145,394057,True
0,17822,399800,True
0,15213,399801,True
0,15224,399803,True
0,19140,399806,True
0,17033,399807,True
0,19104,399808,True
0,17105,399809,True
0,19107,399810,True
0,19104,399812,True
0,19141,399813,True
0,18105,399815,True
0,16550,399817,True
0,19611,399819,True
183,717,400003,True
160,909,400006,True
197,910,400019,True
146,959,400102,True
180,915,400106,True
186,698,400110,True
138,780,400113,True
138,614,400117,True
250,674,400118,True
123,681,400123,True
76,683,400126,True
224,919,400128,True
26,641,400130,True
109,979,400132,True
75,680,400136,True
69,612,40015,False
32,936,403025,True
40,674,403026,True
43,623,404007,True
129,2840,410006,True
214,2895,410011,True
247,2906,410012,True
40,2896,413025,True
60,2915,414003,True
713,29425,420004,True
92,29536,420005,True
747,29303,420007,True
169,29672,420009,True
116,29550,420010,True
55,29671,420011,True
109,29640,420015,True
649,29203,420018,True
82,29706,420019,True
245,29601,420023,True
258,29204,420026,True
533,29621,420027,True
135,29488,420030,True
82,29650,420033,True
217,29720,420036,True
43,29681,420037,True
76,29325,420038,True
125,29340,420043,True
119,29020,420048,True
210,29526,420049,True
461,29506,420051,True
124,29574,420055,True
204,29414,420065,True
286,29115,420068,True
283,29150,420070,True
358,29646,420071,True
460,29169,420073,True
845,29605,420078,True
497,29406,420079,True
273,29801,420082,True
369,29572,420085,True
352,29220,420086,True
368,29401,420087,True
420,29505,420091,True
421,29904,42009,False
72,29615,420102,True
48,29651,420103,True
85,29466,420104,True
105,29569,420105,True
76,29212,420106,True
59,29520,420107,True
143,29379,420108,True
81,29102,420109,True
553,29408,42010,False
50,29486,420110,True
500,29207,42012,False
30,29577,42013,False
25,29824,421304,True
97,29303,422004,True
59,29464,422005,True
35,29201,422006,True
40,29501,422007,True
45,29690,422008,True
32,29601,422009,True
96,29203,423025,True
88,29506,423026,True
49,29406,423027,True
50,29732,423028,True
60,29621,423029,True
