bed_count,zip_cod,ccn,medicare_medicaid_eligible
89,4769,200018,True
150,4005,200019,True
79,3909,200020,True
92,4011,200021,True
250,4240,200024,True
65,4736,200031,True
411,4401,200033,True
233,4243,200034,True
70,4938,200037,True
287,4330,200039,True
841,4330,20003,False
48,4901,200041,True
64,4605,200050,True
49,4743,200052,True
109,4856,200063,True
25,4614,201300,True
25,4441,201301,True
25,4543,201302,True
25,4457,201303,True
25,4609,201304,True
25,4619,201305,True
25,4276,201306,True
25,4462,201307,True
25,4730,201308,True
25,4426,201309,True
25,4009,201310,True
25,4654,201311,True
25,4915,201312,True
25,4967,201313,True
25,4976,201314,True
25,4268,201315,True
100,4102,203025,True
100,4401,204004,True
100,4092,204005,True
100,4401,204006,True
92,4330,204008,True
0,4102,209801,True
271,21742,210001,True
816,21201,210002,True
224,20774,210003,True
444,20910,210004,True
248,21701,210005,True
101,21078,210006,True
285,21202,210008,True
1025,21287,210009,True
407,21229,210011,True
413,21215,210012,True
405,21237,210015,True
298,20904,210016,True
33,21550,210017,True
165,20832,210018,True
362,21801,210019,True
75,21005,21001,False
229,20814,210022,True
370,21401,210023,True
370,21218,210024,True
240,21502,210027,True
107,20650,210028,True
430,21224,210029,True
64,21620,210030,True
166,21921,210032,True
158,21157,210033,True
376,21225,210034,True
131,20646,210035,True
189,21601,210037,True
276,21201,210038,True
106,20678,210039,True
215,21133,210040,True
329,21061,210043,True
303,21204,210044,True
233,21044,210048,True
219,21014,210049,True
182,20706,210051,True
208,21239,210056,True
331,20850,210057,True
134,21207,210058,True
120,21218,21005,False
37,20744,210060,True
48,21811,210061,True
239,20735,210062,True
238,21204,210063,True
100,21209,210064,True
93,20876,210065,True
250,21201,210068,True
516,20014,21006,False
725,20889,21007,False
1,21052,21009,False
505,21902,21010,False
65,21801,21014,False
37,21202,21015,False
137,21201,21020,False
123,21742,212002,True
66,21801,212003,True
64,21804,213028,True
87,20850,213029,True
117,21209,213300,True
63,21205,213301,True
322,21204,214000,True
80,21613,214002,True
46,21742,214003,True
522,21784,214004,True
119,21502,214012,True
440,21228,214018,True
16,21401,214020,True
0,21287,219800,True
0,21201,219801,True
150,1453,220001,True
217,2138,220002,True
126,2703,220008,True
189,1842,220010,True
159,2138,220011,True
259,2601,220012,True
142,1060,220015,True
92,1301,220016,True
135,2124,220017,True
113,1550,220019,True
993,1730,22001,False
160,2721,220020,True
164,1040,220024,True
123,1950,220029,True
211,2135,22002,False
41,1069,220030,True
441,2118,220031,True
283,1915,220033,True
415,1970,220035,True
252,2135,220036,True
920,2132,22003,False
319,1201,220046,True
79,1752,220049,True
988,2301,22004,False
205,2302,220052,True
500,2150,22005,False
155,2360,220060,True
114,1605,220062,True
158,1854,220063,True
97,1085,220065,True
339,1104,220066,True
90,1022,22006,False
538,2176,220070,True
907,2114,220071,True
133,2780,220073,True
695,2720,220074,True
42,2114,220075,True
716,1199,220077,True
50,2540,22007,False
275,1844,220080,True
58,2494,220083,True
149,1742,220084,True
597,2215,220086,True
118,2120,220088,True
150,1432,22008,False
121,1757,220090,True
134,1440,220095,True
57,1432,220098,True
1014,1060,22009,False
284,2190,220100,True
224,2462,220101,True
189,1890,220105,True
81,2186,220108,True
920,2130,22010,False
663,2115,220110,True
231,2301,220111,True
415,2111,220116,True
153,2130,220119,True
263,2062,220126,True
95,2540,220135,True
27,2115,220162,True
325,1655,220163,True
327,1803,220171,True
360,1701,220175,True
283,1608,220176,True
19,2554,220177,True
19,2557,221300,True
25,1230,221302,True
25,1331,221303,True
28,2167,221990,True
180,2138,222000,True
198,2072,222002,True
760,1876,222003,True
260,2130,222006,True
675,2131,222007,True
102,1085,222023,True
212,2072,222027,True
90,2745,222043,True
174,1542,222046,True
60,1835,222047,True
88,1581,222048,True
210,1801,223026,True
187,2184,223027,True
110,1602,223029,True
53,1056,223030,True
60,2537,223032,True
132,2129,223034,True
112,2135,223300,True
395,2115,223302,True
40,1104,223303,True
30,2114,223304,True
45,2780,224001,True
324,2478,224007,True
118,2130,224013,True
68,2446,224018,True
86,2703,224021,True
90,2467,224022,True
248,2090,224023,True
16,2720,224028,True
16,2559,224031,True
166,1604,224032,True
45,2026,224038,True
71,1830,224039,True
60,2118,224040,True
120,2747,224041,True
108,1434,224043,True
152,1581,224044,True
82,1606,224045,True
36,1040,224046,True
0,2115,229801,True
0,1803,229802,True
0,2115,229803,True
0,2118,229804,True
0,1655,229805,True
0,2115,229806,True
0,2111,229807,True
0,2114,229808,True
0,1199,229809,True
273,48154,230002,True
57,49464,230003,True
88,49221,230005,True
306,48341,230013,True
60,49093,230015,True
380,49007,230017,True
434,48075,230019,True
623,48124,230020,True
313,49085,230021,True
110,49036,230022,True
991,48235,230024,True
395,48341,230029,True
142,48801,230030,True
119,48060,230031,True
48,48838,230035,True
150,49707,230036,True
86,49242,230037,True
1135,49503,230038,True
387,48708,230041,True
884,48109,230046,True
361,48038,230047,True
903,48202,230053,True
289,49855,230054,True
96,49801,230055,True
90,49738,230058,True
230,49503,230059,True
251,49801,23005,False
382,49442,230066,True
136,48843,230069,True
25,48160,23006,False
623,48602,230070,True
34,48033,230071,True
193,49423,230072,True
204,49017,230075,True
268,48601,230077,True
62,49098,230078,True
54,48045,23007,False
151,48858,230080,True
117,49601,230081,True
82,49090,230085,True
311,48230,230089,True
25,48750,23008,False
412,49201,230092,True
74,49307,230093,True
88,48661,230095,True
94,49091,230096,True
377,49684,230097,True
217,48162,230099,True
217,48602,23009,False
60,48764,230100,True
712,48201,230104,True
243,49770,230105,True
36,49930,230108,True
44,49788,23010,False
81,49431,230110,True
372,49048,230117,True
466,48105,23011,False
115,48867,230121,True
1823,49015,23012,False
1031,48073,230130,True
383,48503,230132,True
53,49735,230133,True
821,48121,23013,False
368,48532,230141,True
259,48184,230142,True
148,48198,230144,True
345,48192,230146,True
35,49841,23014,False
305,48336,230151,True
505,48106,230156,True
625,48236,230165,True
363,48910,230167,True
81,49417,230174,True
195,48183,230176,True
64,48617,230180,True
183,48446,230193,True
348,48093,230195,True
410,48439,230197,True
308,48342,230207,True
103,48811,230208,True
163,48060,230216,True
94,49068,230217,True
230,48670,230222,True
288,48043,230227,True
617,48912,230230,True
208,49519,230236,True
82,49783,230239,True
68,48054,230241,True
323,48135,230244,True
290,48307,230254,True
83,48118,230259,True
20,48091,230264,True
254,48085,230269,True
163,48180,230270,True
320,48201,230273,True
278,48603,230275,True
153,48382,230277,True
63,48116,230279,True
123,48201,230297,True
45,48075,230301,True
191,48322,230302,True
25,49660,230303,True
147,48215,23036,False
218,48201,23037,False
8,49635,231300,True
8,49646,231301,True
25,49854,231303,True
25,49868,231304,True
25,48658,231305,True
15,49781,231306,True
24,49946,231307,True
25,49862,231308,True
25,49953,231309,True
25,48755,231310,True
15,48427,231311,True
25,48884,231312,True
17,48441,231313,True
25,48471,231314,True
25,49047,231315,True
25,48726,231316,True
25,48850,231317,True
25,49935,231318,True
25,49913,231319,True
24,49455,231320,True
25,49849,231321,True
25,49720,231322,True
25,49677,231323,True
25,48827,231324,True
25,48624,231325,True
25,48879,231326,True
25,48813,231327,True
25,49010,231328,True
25,48723,231329,True
25,48453,231330,True
25,48846,231331,True
25,49079,231332,True
25,49938,231333,True
25,49829,231337,True
61,49412,231338,True
25,49058,231339,True
64,48413,231340,True
36,48532,232012,True
220,48180,232019,True
31,48706,232020,True
36,48043,232023,True
36,48197,232024,True
146,49506,232029,True
40,48192,232031,True
32,48602,232033,True
43,49080,232034,True
25,49016,232035,True
36,48912,232037,True
30,48342,232039,True
80,49503,233026,True
94,48201,233027,True
228,48201,233300,True
118,49548,234006,True
100,48220,234011,True
123,48047,234021,True
120,48326,234023,True
208,48723,234025,True
210,49008,234026,True
62,49546,234030,True
242,48185,234035,True
162,48205,234038,True
55,48213,234040,True
240,48176,234041,True
42,48092,234042,True
34,48879,234043,True
23,48823,234044,True
56,48124,234045,True
0,48202,239801,True
0,48201,239802,True
0,48109,239803,True
0,48236,239804,True
0,48201,239805,True
0,48073,239806,True
0,49503,239807,True
0,49503,239808,True
0,49503,239809,True
518,55422,240001,True
380,55805,240002,True
894,55415,240004,True
61,55904,240006,True
2059,55902,240010,True
37,55057,240014,True
50,55066,240018,True
165,55805,240019,True
86,55008,240020,True
55,56187,240022,True
1200,56303,24002,False
127,56308,240030,True
489,56303,240036,True
603,55102,240038,True
361,55417,24003,False
175,55746,240040,True
181,56007,240043,True
57,55987,240044,True
267,55805,240047,True
61,55092,240050,True
100,56537,240052,True
426,55426,240053,True
109,55387,240056,True
996,55407,240057,True
64,55744,240064,True
97,55082,240066,True
77,55060,240069,True
99,55021,240071,True
162,56401,240075,True
65,55313,240076,True
390,55435,240078,True
1700,55454,240080,True
83,55792,240084,True
136,56201,240088,True
272,56001,240093,True
118,56601,240100,True
87,56501,240101,True
93,55379,240104,True
480,55101,240106,True
573,55433,240115,True
54,55371,240141,True
57,56031,240166,True
66,55350,240187,True
23,56671,240206,True
150,55337,240207,True
184,55109,240210,True
86,55125,240213,True
90,55369,240214,True
18,56557,241300,True
15,56623,241301,True
8,56183,241302,True
25,56175,241303,True
25,56296,241304,True
31,56431,241305,True
16,56277,241306,True
25,55616,241308,True
35,55072,241309,True
20,55307,241311,True
14,55723,241312,True
14,56510,241313,True
24,56232,241314,True
20,56143,241315,True
20,56628,241316,True
16,55604,241317,True
21,55731,241318,True
25,56172,241319,True
49,56716,241320,True
15,56240,241321,True
25,56649,241322,True
25,56062,241323,True
30,56265,241325,True
34,56347,241326,True
16,56085,241327,True
25,56621,241328,True
37,56479,241329,True
28,56352,241330,True
18,56101,241332,True
25,56081,241333,True
17,56082,241334,True
25,55981,241335,True
15,56728,241336,True
12,56762,241337,True
18,55041,241338,True
24,56136,241339,True
16,55705,241340,True
15,56208,241341,True
29,56278,241342,True
30,56241,241343,True
15,56751,241344,True
25,56093,241345,True
15,55009,241346,True
27,56220,241347,True
20,56178,241348,True
36,56362,241349,True
25,55767,241350,True
31,56283,241351,True
42,56441,241353,True
49,56482,241354,True
49,55336,241355,True
31,56359,241356,True
50,56542,241357,True
11,56633,241358,True
49,56258,241359,True
20,56636,241360,True
25,56071,241361,True
39,55362,241362,True
49,56267,241363,True
36,55720,241364,True
31,56215,241365,True
35,55355,241366,True
49,55051,241367,True
28,56378,241368,True
43,56013,241369,True
49,56345,241370,True
28,56156,241371,True
12,56256,241372,True
25,56573,241373,True
44,56164,241374,True
15,56058,241375,True
34,56334,241376,True
25,56520,241377,True
62,56073,241378,True
10,56531,241379,True
50,56470,241380,True
36,56701,241381,True
8,55112,241991,True
254,55102,242004,True
92,55422,242005,True
60,55106,243300,True
279,55404,243302,True
175,55303,244002,True
16,56201,244005,True
16,55302,244011,True
16,56308,244012,True
16,56537,244013,True
16,56601,244014,True
16,56425,244015,True
20,55443,244016,True
16,55904,244017,True
16,56701,244018,True
0,55902,249801,True
0,55407,249802,True
0,55902,249803,True
0,55455,249804,True
0,55415,249805,True
0,55404,249806,True
710,39216,250001,True
48,38852,250002,True
650,38801,250004,True
153,38652,250006,True
153,39530,250007,True
164,38834,250009,True
40,38635,250012,True
84,38851,250017,True
20,39422,250018,True
445,39502,250019,True
43,39744,250020,True
95,38821,250025,True
41,39339,250027,True
354,39183,250031,True
217,38655,250034,True
48,39452,250036,True
67,39046,250038,True
551,39581,250040,True
195,38614,250042,True
82,39350,250043,True
114,38829,250044,True
571,39216,250048,True
37,39652,250049,True
96,39759,250050,True
122,39601,250057,True
285,39440,250058,True
48,39069,250060,True
32,38965,250061,True
60,39773,250067,True
215,39301,250069,True
473,39204,250072,True
80,39367,250077,True
537,39404,250078,True
140,39301,250081,True
268,38704,250082,True
179,39120,250084,True
79,39429,250085,True
165,38732,250093,True
211,39402,250094,True
69,38751,250095,True
134,39042,250096,True
160,39649,250097,True
260,38935,250099,True
328,39705,250100,True
639,39202,250102,True
260,39301,250104,True
60,39466,250117,True
130,39503,250123,True
64,39111,250124,True
40,39350,250127,True
120,38606,250128,True
36,38646,250131,True
43,39193,250134,True
109,39232,250136,True
106,39232,250138,True
161,38671,250141,True
134,39301,250151,True
124,39216,250152,True
104,39520,250162,True
29,39153,250163,True
60,38654,250167,True
156,38901,250168,True
1,38801,250169,True
49,38668,250172,True
342,39534,25039,False
25,39701,25041,False
887,39507,25042,False
498,39216,25043,False
0,39216,25063,False
21,39350,25077,False
52,39648,25078,False
8,39501,25086,False
0,39120,25092,False
56,39216,25100,False
35,39074,251300,True
33,39730,251302,True
18,38921,251304,True
25,39654,251305,True
30,39476,251306,True
25,39341,251307,True
25,38863,251308,True
25,39631,251309,True
25,38967,251312,True
35,39194,251313,True
25,39051,251315,True
25,39355,251316,True
35,39114,251317,True
35,38771,251318,True
25,39095,251319,True
35,39150,251320,True
25,39365,251322,True
30,39117,251323,True
35,39667,251324,True
35,39428,251325,True
35,39474,251326,True
35,39083,251327,True
7,39451,251329,True
36,39653,251330,True
30,38916,251331,True
24,39470,251333,True
25,39735,251334,True
25,39328,251335,True
25,39090,251336,True
45,38663,251337,True
29,39159,251338,True
25,38646,251339,True
25,39202,252003,True
49,39301,252004,True
70,39501,252005,True
40,39301,252006,True
53,39211,252007,True
35,39183,252008,True
39,38701,252013,True
31,38606,252014,True
33,39501,253027,True
88,38654,254005,True
1231,39232,254007,True
50,39475,254008,True
82,38804,254009,True
306,39193,254010,True
109,39503,254011,True
45,39531,254012,True
0,39216,259800,True
367,64804,260001,True
362,63301,260005,True
353,64506,260006,True
185,65302,260009,True
154,65109,260011,True
240,65401,260017,True
859,63141,260020,True
194,63501,260022,True
240,63028,260023,True
66,65483,260024,True
99,63401,260025,True
545,64132,260027,True
1737,63110,260032,True
60,64730,260034,True
592,65807,260040,True
135,65102,260047,True
283,64108,260048,True
501,64128,26004,False
90,64468,260050,True
185,63090,260052,True
49,64429,260057,True
48,65536,260059,True
71,64772,260061,True
147,64154,260062,True
70,65265,260064,True
866,65804,260065,True
394,65201,260068,True
167,63851,260070,True
101,65270,260074,True
767,63128,260077,True
120,65775,260078,True
180,63026,260081,True
300,64114,260085,True
690,63117,260091,True
157,65615,260094,True
366,64057,260095,True
451,64116,260096,True
104,64093,260097,True
304,64139,260102,True
538,63044,260104,True
356,63110,260105,True
494,63131,260108,True
281,63701,260110,True
188,63801,260113,True
230,63901,260119,True
381,64804,260137,True
642,64111,260138,True
596,65212,260141,True
60,65340,260142,True
50,63841,260160,True
113,63141,260162,True
133,63640,260163,True
65,64735,260175,True
143,63122,260176,True
250,64069,260177,True
493,63017,260179,True
100,63131,26017,False
475,63136,260180,True
308,63703,260183,True
99,65065,260186,True
102,64063,260190,True
111,63376,260191,True
146,64014,260193,True
74,65613,260195,True
100,63367,260200,True
49,65251,260209,True
563,63118,260210,True
71,64012,260214,True
238,64086,260216,True
76,63368,260219,True
1,63017,260232,True
250,65201,26023,False
1,64064,260321,True
12,64724,261301,True
25,63645,261302,True
25,64446,261303,True
15,63565,261305,True
25,63556,261306,True
25,64628,261307,True
25,63664,261308,True
25,64683,261309,True
25,63555,261310,True
25,63775,261311,True
19,64424,261312,True
25,63552,261313,True
25,65041,261314,True
3,63628,261315,True
25,65605,261316,True
18,65625,261317,True
25,65560,261318,True
25,63379,261319,True
25,64067,261320,True
25,64601,261321,True
25,64024,261322,True
25,64744,261323,True
35,64701,261324,True
25,64759,261325,True
25,64085,261327,True
25,64402,261328,True
25,65708,261329,True
25,63670,261330,True
25,64850,261331,True
25,64633,261332,True
25,63353,261333,True
25,65548,261335,True
15,63663,261336,True
50,63080,261337,True
25,64836,261338,True
60,63108,262010,True
33,63301,262013,True
30,63701,262015,True
30,64804,262016,True
44,65804,262017,True
35,64118,262018,True
41,64506,262019,True
42,65201,262020,True
72,65203,263027,True
131,63110,263028,True
68,63017,263029,True
35,63017,263030,True
95,63117,263031,True
60,65804,263032,True
235,63110,263301,True
263,64108,263302,True
60,63043,263303,True
80,63110,263304,True
484,65251,264004,True
196,63640,264005,True
142,64502,264007,True
160,64108,264008,True
216,63139,264010,True
104,63304,264012,True
41,65360,264020,True
106,65806,264024,True
44,63133,264028,True
24,64116,264030,True
14,65065,264031,True
72,65202,264032,True
32,65803,264033,True
102,63703,264034,True
0,64111,269800,True
0,64132,269801,True
0,63111,269802,True
0,63110,269803,True
0,65212,269804,True
0,63110,269805,True
0,64108,269806,True
0,63104,269807,True
99,59601,270003,True
304,59101,270004,True
398,59405,270012,True
253,59806,270014,True
98,59701,270017,True
151,59804,270023,True
35,59402,27002,False
49,59501,270032,True
160,59636,27003,False
286,59101,270049,True
96,59301,27004,False
160,59901,270051,True
86,59715,270057,True
28,59417,270074,True
20,59405,270086,True
6,59101,270091,True
8,59102,270092,True
1,59808,270093,True
20,59255,271300,True
25,59313,271301,True
25,59324,271302,True
25,59858,271303,True
25,59442,271304,True
25,59215,271305,True
25,59645,271306,True
25,59422,271307,True
25,59218,271308,True
25,59349,271309,True
4,59337,271310,True
8,59520,271311,True
6,59538,271312,True
25,59011,271313,True
16,59722,271314,True
6,59526,271315,True
25,59230,271316,True
25,59047,271317,True
18,59725,271318,True
10,59749,271319,True
25,59923,271320,True
25,59036,271321,True
19,59254,271322,True
16,59859,271323,True
20,59425,271324,True
25,59864,271325,True
10,59068,271326,True
24,59327,271327,True
21,59474,271328,True
16,59729,271329,True
10,59019,271330,True
25,59872,271331,True
25,59330,271332,True
25,59644,271333,True
25,59522,271334,True
25,59711,271335,True
25,59937,271336,True
20,59427,271337,True
25,59034,271338,True
24,59022,271339,True
25,59840,271340,True
22,59201,271341,True
25,59263,271342,True
22,59860,271343,True
25,59270,271344,True
25,59457,271345,True
25,59072,271346,True
25,59301,271347,True
4,59716,271389,True
40,59102,272001,True
34,59102,273025,True
20,59601,274004,True
630,68506,280003,True
165,68847,280009,True
689,68198,280013,True
265,68510,280020,True
130,68803,280023,True
163,68901,280032,True
430,68114,280040,True
80,68113,28005,False
400,68124,280060,True
166,69361,280061,True
116,69101,280065,True
486,68105,28006,False
90,68025,280077,True
356,68122,280081,True
131,68046,280105,True
47,68601,280111,True
133,68701,280125,True
21,68506,280127,True
63,68526,280128,True
24,68144,280129,True
157,68130,280130,True
19,68114,280131,True
91,68123,280132,True
34,68122,280133,True
44,68845,280134,True
1,68845,280138,True
67,68803,280139,True
1,68506,280140,True
19,68920,281300,True
25,68361,281301,True
17,68420,281302,True
20,68746,281303,True
19,68370,281304,True
20,69145,281305,True
25,68959,281306,True
16,68066,281307,True
13,68371,281308,True
18,68446,281309,True
10,69154,281310,True
14,68939,281311,True
20,68640,281312,True
15,69138,281313,True
21,68651,281314,True
25,68978,281315,True
16,68970,281316,True
20,69336,281318,True
17,68352,281319,True
14,68818,281320,True
25,68788,281322,True
25,68661,281323,True
20,68305,281324,True
25,69210,281325,True
25,68756,281326,True
21,69130,281327,True
20,68826,281328,True
25,68763,281329,True
19,68359,281330,True
23,68729,281331,True
20,68632,281332,True
24,68714,281333,True
25,68620,281334,True
12,68825,281335,True
25,68467,281336,True
25,68873,281338,True
25,68434,281339,True
14,69021,281340,True
25,69337,281341,True
18,68410,281342,True
17,68713,281343,True
25,69201,281344,True
25,68787,281345,True
19,68769,281346,True
25,68765,281347,True
25,69022,281348,True
25,68047,281349,True
18,68450,281350,True
22,69033,281351,True
24,68355,281352,True
16,68862,281353,True
15,68333,281354,True
18,69153,281355,True
20,69140,281356,True
25,69162,281357,True
25,69343,281358,True
25,68008,281359,True
25,69301,281360,True
25,68850,281361,True
25,68949,281362,True
25,69001,281363,True
25,68310,281364,True
23,68822,281365,True
96,68506,282000,True
52,68124,282001,True
24,68502,282002,True
108,68118,282003,True
96,68506,283025,True
66,68010,283300,True
134,68114,283301,True
240,68522,284003,True
30,68105,284009,True
0,68198,289805,True
0,68114,289806,True
808,89502,290001,True
762,89109,290003,True
198,89030,290005,True
541,89102,290007,True
75,89801,290008,True
380,89503,290009,True
130,89015,290012,True
211,89703,290019,True
148,89052,29001,False
43,89110,29001,False
320,89106,290021,True
346,89119,290022,True
170,89118,29002,False
204,89502,29002,False
108,89434,290032,True
407,89128,290039,True
21,89024,29003,False
10,89832,29003,False
485,89144,290041,True
116,89119,290042,True
326,89052,290045,True
364,89118,290046,True
246,89148,290047,True
118,89521,290049,True
100,89106,29004,False
147,89113,290053,True
262,89149,290054,True
166,89011,290057,True
32,89031,290058,True
1,89102,290059,True
158,89511,290061,True
11,89415,291300,True
8,89451,291301,True
25,89301,291302,True
5,89820,291303,True
17,89419,291304,True
23,89410,291306,True
25,89027,291307,True
25,89445,291308,True
67,89005,291309,True
25,89048,291311,True
4,89008,291312,True
25,89406,291313,True
14,89447,291314,True
146,89146,292002,True
199,89106,292003,True
21,89434,292004,True
70,89128,292006,True
24,89121,292007,True
29,89703,292008,True
22,89109,292009,True
79,89102,293026,True
90,89052,293032,True
50,89148,293033,True
44,89149,293034,True
60,89052,293035,True
70,89431,294000,True
293,89146,294002,True
30,89146,294010,True
110,89117,294011,True
134,89052,294012,True
152,89109,294013,True
19,89103,294014,True
124,89511,294015,True
48,89103,294016,True
0,89102,299800,True
295,3301,300001,True
396,3756,300003,True
143,3246,300005,True
208,3060,300011,True
296,3103,300012,True
122,3867,300014,True
86,3038,300017,True
178,3820,300018,True
169,3431,300019,True
150,3104,30001,False
188,3060,300020,True
100,3833,300023,True
209,3801,300029,True
125,3801,30002,False
330,3102,300034,True
51,3598,30004,False
41,3045,30005,False
16,3576,301300,True
25,3785,301301,True
25,3561,301302,True
25,3584,301303,True
25,3257,301304,True
25,3766,301305,True
25,3235,301306,True
25,3860,301307,True
25,3743,301308,True
25,3458,301309,True
25,3570,301310,True
25,3264,301311,True
25,3894,301312,True
135,3079,303026,True
50,3301,303027,True
230,3301,304000,True
111,3841,304001,True
0,3756,309801,True
781,7601,310001,True
665,7112,310002,True
202,7047,310003,True
184,8822,310005,True
286,7055,310006,True
372,7666,310008,True
472,7109,310009,True
375,8536,310010,True
242,8210,310011,True
431,7450,310012,True
663,8103,310014,True
735,7960,310015,True
401,7306,310016,True
260,7444,310017,True
566,7503,310019,True
950,7019,31001,False
238,8629,310021,True
765,8043,310022,True
281,7065,310024,True
254,7002,310025,True
384,7207,310027,True
148,7860,310028,True
340,8103,310029,True
161,8015,310031,True
365,8360,310032,True
440,7701,310034,True
610,8901,310038,True
460,8861,310039,True
80,7703,31003,False
333,7030,310040,True
592,8755,310041,True
344,8534,310044,True
531,7631,310045,True
302,8244,310047,True
335,8876,310048,True
1801,7939,31004,False
418,7834,310050,True
504,7902,310051,True
436,8724,310052,True
328,7042,310054,True
383,8060,310057,True
496,7652,310058,True
214,8865,310060,True
221,8046,310061,True
593,8401,310064,True
91,8318,310069,True
416,8901,310070,True
596,7754,310073,True
255,7302,310074,True
483,7740,310075,True
485,7039,310076,True
211,7018,310083,True
285,8701,310084,True
596,8084,310086,True
126,8079,310091,True
237,8638,310092,True
358,7102,310096,True
459,8820,310108,True
248,8690,310110,True
273,7728,310111,True
225,7733,310112,True
156,8050,310113,True
148,7840,310115,True
200,7094,310118,True
519,7103,310119,True
128,7675,310130,True
102,7977,312014,True
50,8701,312017,True
75,7207,312018,True
62,7662,312019,True
45,7801,312020,True
69,8046,312022,True
30,8401,312023,True
63,7107,312024,True
336,7052,313025,True
86,8648,313027,True
92,8755,313029,True
80,8240,313030,True
61,8053,313032,True
60,7724,313035,True
41,8360,313036,True
38,7940,313038,True
90,8901,313300,True
30,8053,313302,True
126,7901,314001,True
709,8037,314005,True
48,8854,314011,True
281,8502,314012,True
436,8625,314013,True
468,7950,314016,True
150,8012,314018,True
58,7481,314019,True
180,7009,314020,True
125,8060,314021,True
40,8755,314022,True
30,8068,314023,True
84,7094,314024,True
44,7922,314027,True
0,8103,319800,True
0,8901,319801,True
0,7601,319802,True
0,7112,319803,True
0,7039,319804,True
0,7103,319805,True
527,87106,320001,True
248,87505,320002,True
62,87701,320003,True
94,88310,320004,True
240,87401,320005,True
149,88201,320006,True
254,87102,320009,True
80,87532,320011,True
120,87109,320017,True
286,88011,320018,True
100,87901,32001,False
623,87106,320021,True
106,88101,320022,True
40,88310,32002,False
49,88210,320030,True
53,87544,320033,True
69,87301,320038,True
108,87106,32003,False
150,87115,32004,False
20,87501,320057,True
69,87420,320059,True
483,87101,32005,False
35,87327,320060,True
85,87301,320061,True
20,87313,320062,True
116,88220,320063,True
84,88240,320065,True
12,88435,320067,True
40,88101,32006,False
95,87114,320074,True
200,87301,32007,False
24,88130,320084,True
168,88011,320085,True
26,88201,320086,True
72,87144,320089,True
36,87507,320090,True
46,88001,320091,True
1,88011,320093,True
75,87420,32010,False
40,88330,32011,False
56,87313,32012,False
50,88001,32013,False
0,88435,32025,False
96,88240,32026,False
16,88231,32027,False
21,88435,32028,False
4,87747,32031,False
15,87901,321300,True
24,87801,321301,True
25,88401,321302,True
25,88415,321304,True
25,88260,321305,True
25,88345,321306,True
25,87740,321307,True
25,87020,321308,True
49,88030,321309,True
25,87571,321310,True
25,88061,321311,True
61,87102,322002,True
32,87108,322003,True
20,88011,322004,True
43,88203,323026,True
87,87109,323027,True
62,87102,323028,True
56,88011,323032,True
25,87124,323033,True
120,88012,324010,True
88,88008,324012,True
48,87108,324013,True
26,87102,324014,True
0,87102,329801,True
0,87106,329802,True
986,14210,330005,True
332,10701,330006,True
62,14569,330008,True
579,10456,330009,True
267,13905,330011,True
732,12208,330013,True
424,11418,330014,True
134,11229,330019,True
365,12601,330023,True
1171,10029,330024,True
530,11554,330027,True
473,10310,330028,True
120,14513,330030,True
58,13815,330033,True
341,11706,330043,True
372,13413,330044,True
408,11743,330045,True
1028,10019,330046,True
149,12010,330047,True
68,12572,330049,True
535,11355,330055,True
464,11201,330056,True
482,12208,330057,True
132,14456,330058,True
1491,10467,330059,True
171,14302,330065,True
166,14020,330073,True
113,14424,330074,True
413,14214,330078,True
95,12983,330079,True
586,10451,330080,True
76,12953,330084,True
60,13820,330085,True
245,10550,330086,True
266,14905,330090,True
124,12534,330094,True
49,14895,330096,True
975,12208,33009,False
69,10003,330100,True
2262,10065,330101,True
184,14217,330102,True
186,14760,330103,True
375,10960,330104,True
812,11030,330106,True
122,11901,330107,True
246,14020,33010,False
49,14141,330111,True
101,13421,330115,True
652,10021,330119,True
208,14810,33011,False
528,14621,330125,True
450,10940,330126,True
457,10461,330127,True
545,11373,330128,True
899,14215,33012,False
141,12771,330135,True
180,13326,330136,True
1513,14424,33013,False
431,13203,330140,True
306,11772,330141,True
66,14810,330144,True
258,12511,33014,False
157,14843,330151,True
368,12308,330153,True
514,10065,330154,True
287,13601,330157,True
269,10901,330158,True
1773,10548,33015,False
714,10305,330160,True
259,10549,330162,True
134,14094,330163,True
261,14620,330164,True
4,14787,330166,True
1111,10003,330169,True
1192,10468,33016,False
181,13045,330175,True
1140,10010,33017,False
238,12180,330180,True
247,11542,330181,True
364,11576,330182,True
242,10802,330184,True
248,11777,330185,True
179,14092,330188,True
1000,11425,33018,False
442,12801,330191,True
293,11355,330193,True
711,11219,330194,True
1025,11040,330195,True
371,11235,330196,True
94,13676,330197,True
435,11572,330198,True
363,10029,330199,True
2272,11768,33019,False
639,11203,330202,True
466,13210,330203,True
912,10016,330204,True
60,10990,330205,True
385,10701,330208,True
1000,11209,33020,False
130,13669,330211,True
1069,10016,330214,True
144,13440,330215,True
132,13126,330218,True
526,14215,330219,True
708,10301,33021,False
324,11237,330221,True
171,12866,330222,True
25,13662,330223,True
222,12401,330224,True
311,14626,330226,True
65,14048,330229,True
63,12903,33022,False
581,11432,330231,True
1120,11212,330233,True
895,10595,330234,True
99,13021,330235,True
591,11215,330236,True
72,14437,330238,True
88,14701,330239,True
80,13440,33023,False
268,10037,330240,True
430,13210,330241,True
217,13501,330245,True
231,11777,330246,True
